CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;18.7;21;6;235;180;154;2790;256
01:00;15.4;21;8;206;157;130;2560;219
02:00;17.3;21;6;189;145;120;2390;204
03:00;15.4;17;6;187;142;124;2340;207
04:00;16.4;26;12;178;137;123;2300;214
05:00;15.4;17;8;175;136;124;2280;206
06:00;15.4;24;6;221;172;164;2500;274
07:00;15.4;20;7;167;130;149;2350;247
08:00;15.4;28;6;153;118;191;2290;319
09:00;15.4;32;8;168;129;235;2430;390
10:00;15.4;46;10;171;130;318;2810;532
11:00;15.4;54;17;180;131;231;2660;407
12:00;15.4;64;19;165;117;156;2010;302
13:00;15.4;60;18;122;91;86;1480;190
14:00;13.9;59;17;130;91;71;1340;167
15:00;13.2;54;16;124;79;49;1260;129
16:00;12.5;54;13;109;71;69;1180;158
17:00;11.8;68;8;146;99;287;2210;508
18:00;13.9;53;6;167;123;256;2400;445
19:00;14.7;52;6;196;146;345;3280;578
20:00;15.4;49;6;199;148;352;3070;585
21:00;15.4;39;5;180;137;266;2590;445
22:00;16.4;29;6;215;166;195;2650;326
23:00;17.3;28;7;223;171;190;2920;317
