CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.9;27;11;15;2;590;29
01:00;0.8;14;5;37;2;340;14
02:00;0.8;8;4;18;2;270;10
03:00;0.8;9;7;9;2;270;10
04:00;0.8;13;19;9;2;280;15
05:00;0.8;17;25;21;2;280;17
06:00;0.8;19;29;15;3;290;24
07:00;0.8;11;7;26;5;290;18
08:00;0.8;11;3;29;4;290;16
09:00;0.8;13;1;12;4;330;19
10:00;0.8;15;2;8;4;;21
11:00;0.8;14;1;7;6;430;23
12:00;0.8;13;2;24;5;420;20
13:00;0.8;15;3;16;4;420;21
14:00;0.8;20;5;7;6;480;28
15:00;0.9;22;6;8;8;550;34
16:00;1.3;20;6;16;4;450;25
17:00;0.8;20;7;13;5;470;27
18:00;0.8;22;7;29;3;430;25
19:00;0.8;22;10;28;4;470;27
20:00;0.9;23;9;19;4;460;29
21:00;1.3;22;10;18;3;450;26
22:00;0.8;26;10;23;4;490;32
23:00;0.8;30;9;31;6;550;38
