CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.8;33;8;35;8;670;46
01:00;1.3;21;8;37;3;320;26
02:00;0.8;15;12;23;3;280;20
03:00;0.8;;8;15;;230;
04:00;0.8;12;4;14;3;320;15
05:00;0.8;22;5;12;6;300;31
06:00;0.8;32;7;22;20;540;61
07:00;0.9;39;5;14;28;650;80
08:00;1.9;49;5;24;40;860;109
09:00;2;47;6;30;44;890;114
10:00;3.6;39;6;47;31;680;86
11:00;1.8;29;6;43;19;440;58
12:00;0.8;23;15;30;18;390;51
13:00;0.8;32;48;17;19;390;61
14:00;0.8;29;22;12;16;440;54
15:00;0.9;36;4;24;25;610;75
16:00;2;43;9;39;35;790;95
17:00;3.7;48;16;46;28;690;91
18:00;2;50;12;50;37;840;106
19:00;3.7;48;9;32;23;840;82
20:00;2.9;46;9;21;19;810;75
21:00;2;44;10;45;25;820;83
22:00;3.8;40;9;50;19;820;69
23:00;2.9;37;7;39;20;800;66
