CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2;27;4;72;2;660;29
01:00;6.9;31;4;111;15;900;54
02:00;4.9;29;3;79;11;670;47
03:00;2.7;28;4;57;6;490;37
04:00;1.4;27;4;38;6;;36
05:00;1.4;31;4;33;19;610;59
06:00;1.4;35;4;35;48;1010;108
07:00;2.3;;;23;;;
08:00;2.8;35;5;25;25;690;73
09:00;2.1;;;27;;;
10:00;1.1;;;21;;;
11:00;1;23;2;38;8;410;36
12:00;0.5;27;3;48;7;370;37
13:00;0.6;29;3;34;6;390;38
14:00;1.1;36;2;44;11;460;52
15:00;1.4;45;3;49;18;690;72
16:00;2.1;36;4;80;8;540;48
17:00;1.1;33;4;47;4;510;39
18:00;1.1;31;4;49;5;450;37
19:00;1.1;31;3;42;3;450;36
20:00;1.1;28;8;31;1;360;29
21:00;1;28;9;27;1;360;29
22:00;0.9;38;6;54;4;480;44
23:00;1.1;36;5;45;4;610;42
