CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;29;9;61;34;3;590;33
01:00;23;11;40;20;2;430;26
02:00;23;11;;;6;800;32
03:00;22;19;;;7;1060;33
04:00;20;14;;;4;980;26
05:00;19;14;;;4;;24
06:00;18;13;;;4;900;24
07:00;21;11;;;5;710;28
08:00;25;14;;;9;1030;39
09:00;27;20;;;17;1040;53
10:00;23;23;;;15;950;46
11:00;;;;;;;
12:00;;;;;;480;
13:00;;;;;;310;
14:00;12;7;36;19;2;;15
15:00;11;5;25;15;1;200;14
16:00;15;6;58;40;2;220;17
17:00;22;17;157;119;5;640;29
18:00;20;8;66;47;2;260;22
19:00;17;6;42;29;1;240;19
20:00;17;5;35;25;1;220;19
21:00;17;6;45;28;2;290;20
22:00;28;9;63;40;3;590;33
23:00;13;3;31;20;1;360;16
