CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;28;4;25;17;4;860;33
01:00;36;1;27;16;6;510;44
02:00;25;2;28;20;4;480;30
03:00;17;1;27;20;2;470;20
04:00;18;1;28;20;2;540;21
05:00;15;2;24;17;2;470;17
06:00;17;1;25;18;6;500;26
07:00;17;2;29;19;6;420;25
08:00;30;17;68;41;7;1380;40
09:00;31;21;61;38;10;1080;46
10:00;18;15;41;20;4;1000;23
11:00;8;6;22;10;1;390;10
12:00;9;10;23;9;2;360;11
13:00;4;3;12;7;1;270;5
14:00;5;3;12;6;1;260;5
15:00;7;7;14;7;1;310;8
16:00;5;6;13;6;1;270;6
17:00;3;3;13;6;0;270;4
18:00;5;4;14;6;1;280;6
19:00;5;2;15;5;0;250;5
20:00;9;1;17;7;1;320;10
21:00;26;3;32;17;4;420;31
22:00;61;5;49;25;30;760;106
23:00;48;3;33;18;12;880;66
