CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.1;10;7;18;16;2;270;13
01:00;2.1;11;6;19;16;2;260;14
02:00;3.4;24;12;26;19;12;1450;42
03:00;3.4;20;9;28;21;7;720;30
04:00;3.4;21;7;32;26;10;520;37
05:00;3.4;24;7;35;26;20;540;54
06:00;3.4;22;7;27;21;24;440;59
07:00;2.7;27;8;36;28;79;670;148
08:00;3.4;24;8;45;36;66;570;125
09:00;3.4;22;9;45;33;36;480;76
10:00;3.1;16;11;29;22;20;330;46
11:00;2.7;14;25;25;18;14;310;35
12:00;2.7;11;12;21;14;6;310;19
13:00;2.7;12;13;28;17;4;350;17
14:00;2.7;13;11;30;20;3;380;18
15:00;2.7;11;10;20;14;3;260;15
16:00;2.4;10;10;20;14;3;260;14
17:00;2.1;12;11;22;15;2;390;15
18:00;2.1;13;14;24;17;2;610;16
19:00;2.1;14;8;20;16;2;250;16
20:00;2.1;12;8;18;15;2;240;15
21:00;2.1;12;8;18;15;2;260;15
22:00;2.1;16;8;18;16;2;260;19
23:00;2.1;11;9;18;16;2;260;14
