CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;26;9;27;3;350;31
01:00;2;27;5;52;51;800;105
02:00;2;27;6;57;27;680;69
03:00;2;23;4;27;23;730;59
04:00;2;25;4;47;41;760;87
05:00;2;25;5;45;93;1290;169
06:00;3.3;36;8;68;185;1820;319
07:00;5;42;8;99;164;1430;293
08:00;4;42;6;63;75;910;156
09:00;2.7;39;7;42;26;460;79
10:00;1.4;39;23;31;21;440;72
11:00;1;31;17;23;17;400;57
12:00;1;28;10;19;15;370;51
13:00;1;24;7;34;10;300;40
14:00;0.6;23;6;19;10;290;39
15:00;0.8;26;6;19;11;;42
16:00;1;32;7;10;16;450;57
17:00;1.2;37;9;15;14;470;58
18:00;1.9;28;9;38;9;300;41
19:00;1;29;7;25;8;270;42
20:00;3.3;27;9;33;7;250;39
21:00;2.8;24;9;26;6;260;32
22:00;1;24;9;39;5;250;31
23:00;1;22;9;32;3;280;27
