CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4.4;41;5;63;32;45;790;109
01:00;4.2;35;4;56;28;37;860;91
02:00;2.3;26;5;32;16;4;240;32
03:00;2.8;18;5;27;14;3;230;23
04:00;0.7;10;5;24;14;1;380;12
05:00;0.4;8;4;22;11;0;360;8
06:00;1;11;5;28;14;1;320;12
07:00;0.7;14;5;33;16;3;590;18
08:00;2.4;21;5;39;20;9;420;34
09:00;0.9;13;5;24;12;4;420;19
10:00;2.5;21;6;45;22;18;370;49
11:00;2.8;15;6;18;8;12;460;33
12:00;1.1;14;7;30;15;10;280;30
13:00;1.6;15;7;34;20;11;260;32
14:00;2.9;22;7;78;42;25;540;61
15:00;3.3;22;7;47;28;14;250;43
16:00;0.4;18;6;31;16;7;;28
17:00;0.4;17;6;31;16;4;470;22
18:00;0.4;12;6;22;10;2;500;15
19:00;0.4;12;7;21;9;1;400;14
20:00;1.8;22;6;47;23;2;500;25
21:00;1.2;23;6;39;19;2;400;25
22:00;3;48;5;68;34;51;1100;125
23:00;6.2;43;6;69;35;38;890;100
