CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.2;28;8;57;3;600;32
01:00;0.4;20;8;69;2;560;22
02:00;0.4;12;7;36;1;460;12
03:00;0.4;14;8;46;0;520;13
04:00;0.4;20;6;45;0;570;20
05:00;0.4;17;12;51;1;550;18
06:00;0.4;;;52;;;
07:00;0.4;30;11;48;4;;35
08:00;0.4;26;11;56;4;580;32
09:00;0.4;19;11;51;6;550;28
10:00;0.4;21;13;37;5;570;29
11:00;0.4;19;16;39;6;480;28
12:00;0.4;15;10;40;3;440;19
13:00;0.4;15;6;21;5;420;23
14:00;0.4;17;6;33;6;410;26
15:00;0.4;17;6;43;4;460;22
16:00;0.4;19;9;26;6;420;28
17:00;0.4;17;6;44;4;470;24
18:00;0.4;20;5;35;6;460;28
19:00;0.4;21;4;38;4;490;26
20:00;0.4;35;7;33;7;640;45
21:00;0.4;42;9;51;7;710;53
22:00;0.4;46;7;60;7;690;56
23:00;0.4;36;7;51;6;600;44
