CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;26;2;42;24;6;370;35
01:00;24;2;47;27;7;290;33
02:00;10;2;4;3;1;230;11
03:00;10;2;6;3;1;;11
04:00;11;3;9;3;2;270;14
05:00;12;3;6;3;3;220;15
06:00;16;3;6;3;9;220;29
07:00;21;3;8;3;20;310;51
08:00;22;3;8;3;23;350;56
09:00;22;2;10;4;25;360;60
10:00;20;3;14;6;29;380;63
11:00;19;4;17;9;25;430;57
12:00;18;5;19;9;23;340;52
13:00;21;5;23;11;22;390;56
14:00;24;5;31;16;24;460;61
15:00;28;5;35;19;29;450;71
16:00;32;6;36;19;22;410;65
17:00;29;5;37;20;17;390;54
18:00;32;4;39;23;19;360;60
19:00;38;3;32;18;15;360;60
20:00;34;2;35;19;16;370;58
21:00;34;2;33;19;17;330;58
22:00;36;2;31;18;15;310;58
23:00;30;2;37;21;11;310;45
