CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6;24;4;113;49;1110;99
01:00;5.5;21;3;109;32;840;70
02:00;4;12;2;73;32;680;61
03:00;3.5;11;2;60;26;;51
04:00;3;10;2;71;26;670;50
05:00;3;10;3;70;68;810;114
06:00;3.5;14;4;54;106;1280;175
07:00;6;10;3;67;92;950;151
08:00;4;17;4;87;109;1150;184
09:00;7;29;4;110;113;1110;202
10:00;41.2;47;6;169;122;1420;232
11:00;53.1;38;5;192;40;750;100
12:00;11.8;19;4;97;5;450;26
13:00;1.5;15;5;53;2;420;18
14:00;1;11;6;34;1;530;12
15:00;1;25;9;50;2;810;27
16:00;2;26;9;68;1;650;26
17:00;3.5;38;6;121;7;970;48
18:00;3.5;75;5;137;102;1720;230
19:00;6;61;5;140;102;1860;216
20:00;11;50;5;165;122;1970;236
21:00;9;41;5;161;147;2020;266
22:00;9;31;4;150;104;1730;190
23:00;8;32;3;135;79;1210;152
