CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;11.7;31;14;204;148;107;2500;195
01:00;9.4;37;10;190;138;116;2400;214
02:00;9.4;35;12;184;134;108;2500;200
03:00;10.2;31;12;158;116;87;2170;164
04:00;10.2;31;11;143;105;59;1920;121
05:00;9.4;30;8;138;104;58;1720;119
06:00;9.4;35;7;132;98;126;1930;229
07:00;8.6;54;7;137;101;289;2640;496
08:00;8.6;41;8;168;122;203;2300;351
09:00;9.4;53;21;149;104;171;2190;313
10:00;8.6;60;23;110;59;87;1300;193
11:00;7.8;50;16;83;39;39;770;110
12:00;6.2;41;18;52;26;22;520;75
13:00;5.5;22;8;29;14;9;330;36
14:00;4.7;18;5;29;11;5;270;25
15:00;4.7;31;4;45;13;6;310;40
16:00;3.9;36;5;68;21;5;340;44
17:00;3.1;64;8;122;45;20;510;94
18:00;3.1;68;13;132;69;20;790;99
19:00;3.1;80;10;206;73;202;1710;388
20:00;4.7;74;10;215;108;276;2610;495
21:00;7;59;13;246;153;205;2720;371
22:00;9.4;45;17;225;146;166;2670;298
23:00;10.2;38;15;215;146;158;2640;279
