CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.2;33;2;33;20;440;63
01:00;1.5;29;2;33;21;;60
02:00;1.5;19;2;33;19;;48
03:00;1.5;19;3;33;11;390;37
04:00;1.4;19;2;33;5;380;27
05:00;0.8;22;3;33;12;420;39
06:00;1.1;19;2;33;28;530;60
07:00;1.7;37;3;33;43;750;101
08:00;1.9;40;3;33;44;680;105
09:00;1.5;40;2;33;44;660;106
10:00;1.5;40;3;33;30;590;84
11:00;1.5;38;2;33;32;570;87
12:00;1.1;28;2;33;16;530;51
13:00;0.9;20;1;33;11;480;35
14:00;0.6;20;1;33;11;430;35
15:00;0.6;21;2;33;13;400;39
16:00;0.6;19;2;33;11;430;33
17:00;0.6;19;2;33;8;350;31
18:00;0.6;19;2;33;8;350;31
19:00;0.6;18;2;33;5;310;25
20:00;0.6;29;1;33;7;370;39
21:00;1.2;52;2;33;23;540;86
22:00;1.1;36;2;33;4;430;41
23:00;0.9;31;3;33;9;380;43
