CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;8;6;16;8;1;280;8
01:00;6;6;15;8;1;310;6
02:00;3;5;9;6;1;190;4
03:00;3;6;8;4;1;200;4
04:00;2;5;11;7;1;210;3
05:00;3;4;12;6;1;200;4
06:00;7;4;12;7;1;220;8
07:00;11;3;12;7;1;270;12
08:00;13;4;15;9;1;260;14
09:00;12;3;17;10;1;280;13
10:00;15;4;16;11;2;280;17
11:00;11;4;9;6;2;230;14
12:00;11;4;13;8;2;250;13
13:00;11;2;24;15;2;220;13
14:00;13;3;24;13;3;250;18
15:00;15;4;17;9;5;;21
16:00;20;4;11;6;9;370;33
17:00;27;5;11;5;12;430;45
18:00;21;4;11;6;6;350;29
19:00;22;5;13;7;5;370;28
20:00;17;4;14;7;3;330;20
21:00;16;5;15;8;3;350;20
22:00;14;5;18;9;2;340;16
23:00;14;5;19;10;3;350;18
