CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.1;37;29;79;2;1200;40
01:00;8.1;51;20;152;4;1720;58
02:00;25.8;42;38;249;11;1290;58
03:00;9.3;35;30;141;6;1180;44
04:00;4;15;14;96;1;830;17
05:00;0.3;22;14;64;7;610;32
06:00;3.9;23;12;69;15;;46
07:00;1;25;22;82;14;1230;47
08:00;0.6;23;19;92;14;1490;45
09:00;2;16;20;80;8;680;29
10:00;2.1;15;17;42;6;560;24
11:00;1;16;;35;5;710;24
12:00;1.6;13;13;35;4;770;19
13:00;1;13;13;41;4;710;19
14:00;1;19;19;37;5;760;27
15:00;1.6;14;17;52;3;650;18
16:00;1;12;19;42;2;510;16
17:00;1.1;17;15;44;3;710;22
18:00;5.1;22;15;46;3;740;27
19:00;3.6;36;21;83;4;940;42
20:00;8.7;59;28;136;6;2260;68
21:00;12.5;25;21;147;1;880;26
22:00;1.9;13;12;90;1;550;14
23:00;0;14;29;45;1;500;15
