CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;20;8;169;102;6;480;28
01:00;13;5;152;95;68;1290;117
02:00;15;5;182;112;102;1450;171
03:00;16;5;186;121;78;;135
04:00;14;5;163;118;74;1550;127
05:00;15;6;126;91;88;1690;149
06:00;32;8;87;67;71;1380;140
07:00;32;7;43;33;41;930;95
08:00;34;7;19;13;33;690;84
09:00;36;7;14;9;44;580;103
10:00;38;7;19;12;42;510;102
11:00;34;8;21;14;29;470;77
12:00;34;11;27;20;31;500;81
13:00;33;18;30;21;27;560;74
14:00;36;21;38;28;32;730;85
15:00;43;24;38;28;44;810;110
16:00;43;28;39;28;49;890;117
17:00;45;23;52;37;56;1000;130
18:00;44;19;67;49;68;1120;147
19:00;41;14;74;56;51;1030;118
20:00;38;13;75;57;41;960;100
21:00;32;11;46;34;17;710;58
22:00;24;8;34;25;8;540;36
23:00;22;7;113;77;9;520;35
