CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
00:00;2.4532;20.5398;1.5306;12.2857;7.28207;2.85598;388.669;326.442;24.9142
01:00;2.0968;18.055;2.1543;10.1822;6.62549;2.03746;368.676;342.213;21.1812
02:00;1.3116;20.1883;2.3412;13.4761;10.5497;2.1522;323.691;342.348;23.4841
03:00;0.8328;16.6277;2.4838;14.78;11.5128;2.01079;305.232;340.136;19.7172
04:00;0.6944;15.8513;1.855;16.317;12.2548;2.43234;294.492;336.928;19.5796
05:00;0.5432;20.6965;2.2511;14.834;11.4236;4.48504;292.476;328.021;27.5754
06:00;1.2732;31.142;2.3508;16.121;11.6906;16.309;404.387;341.554;56.1678
07:00;2.882;40.5848;2.104;16.9746;12.7266;21.6521;461.206;354.854;73.8083
08:00;4.1092;50.8098;1.1582;16.6099;12.3896;38.9126;584.858;379.377;110.51
09:00;2.0228;49.3793;1.6334;15.0215;10.9455;28.664;437.101;387.93;93.3438
10:00;1.982;40.6858;2.1809;13.4473;9.97978;24.2188;431.958;401.464;77.8368
11:00;1.2508;27.1418;11.6527;24.2296;10.048;12.4773;308.688;401.896;46.2893
12:00;1.9676;22.5086;13.4637;26.6363;10.9706;9.55895;262.577;397.906;37.1627
13:00;3.2224;30.2211;12.7529;29.62;10.339;15.3236;277.648;396.053;53.8515
14:00;1.4024;29.5187;14.9378;33.2749;10.3277;11.5559;265.59;378.703;47.2463
15:00;1.5536;28.2561;7.8873;29.6997;9.73936;10.7155;271.451;354.984;44.6834
16:00;1.1368;25.9185;9.3592;25.1691;9.5127;7.9569;262.953;314.746;38.1261
17:00;0.4768;24.1309;8.5663;23.5266;8.3169;7.93889;241.727;290.324;36.3087
18:00;1.5584;23.388;3.9099;20.7624;8.41522;6.27587;257.671;268.538;33.0088
19:00;1.64;27.5233;3.6173;21.2424;8.339;5.91147;262.419;262.754;36.5909
20:00;2.7836;43.7041;8.5316;25.8286;10.0044;7.56098;321.614;270.134;55.3165
21:00;4.3388;39.1809;5.2953;21.2982;9.61082;4.24534;301.825;273.156;45.7074
22:00;3.4152;36.5542;3.304;26.0086;12.7636;5.26407;324.134;280.474;44.625
23:00;3.932;30.5703;3.0158;32.2133;14.707;5.2762;307.863;285.026;38.6564
00:00;3.734;25.7389;3.0727;21.0005;12.3069;2.32323;297.271;289.315;29.305
01:00;3.6152;19.3633;3.386;19.1792;11.7468;1.84625;267.069;292.483;22.1919
