CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;24;8;22;4;420;31
01:00;1;27;7;22;3;470;32
02:00;2;30;6;27;9;450;43
03:00;2;28;6;27;6;;37
04:00;2;26;6;27;6;450;34
05:00;1.5;25;6;38;5;480;33
06:00;2;29;7;38;26;650;68
07:00;2.4;31;8;38;28;710;74
08:00;2.1;31;7;40;18;610;59
09:00;1.5;31;7;40;24;570;68
10:00;1.1;16;8;40;10;350;31
11:00;0.8;11;12;41;6;260;20
12:00;0.4;6;10;41;4;220;12
13:00;0.4;8;7;41;4;250;15
14:00;0.4;10;6;24;6;250;19
15:00;0.4;10;5;24;6;290;21
16:00;0.4;9;4;24;5;230;16
17:00;0.4;13;6;23;6;350;22
18:00;0.4;19;4;23;9;460;33
19:00;0.7;28;4;23;9;430;42
20:00;1;33;4;27;11;490;51
21:00;1;20;1;27;5;400;27
22:00;1;28;3;27;6;430;38
23:00;1;29;5;22;9;470;42
