CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;20;4;31;22;13;480;39
01:00;22;5;30;20;17;520;48
02:00;3;4;5;3;1;250;4
03:00;3;4;5;3;1;270;4
04:00;3;4;7;3;1;250;4
05:00;4;5;7;3;1;260;4
06:00;9;4;6;3;1;290;9
07:00;14;4;4;3;1;310;15
08:00;18;5;6;4;2;340;21
09:00;18;6;11;7;3;320;22
10:00;13;5;6;3;3;280;16
11:00;11;5;4;3;3;270;15
12:00;10;6;6;3;4;280;15
13:00;11;5;9;5;3;;16
14:00;11;6;10;6;3;280;16
15:00;14;7;9;5;7;300;23
16:00;15;5;12;7;7;320;25
17:00;14;3;13;8;7;310;23
18:00;19;5;16;10;11;370;35
19:00;19;4;23;11;11;360;35
20:00;25;5;24;13;22;480;58
21:00;24;5;19;13;13;410;43
22:00;19;4;22;15;7;360;29
23:00;17;4;20;13;6;390;25
