CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;22;3;54;23;3;390;25
01:00;37;3;86;43;5;1000;43
02:00;25;2;62;32;5;510;31
03:00;28;1;67;35;5;630;35
04:00;41;5;103;55;7;1330;51
05:00;43;8;102;53;6;1290;51
06:00;26;7;66;32;6;400;34
07:00;27;9;39;17;8;;38
08:00;;;86;31;;;
09:00;39;35;127;44;26;1030;77
10:00;13;5;38;10;4;120;18
11:00;12;3;41;8;3;170;15
12:00;9;1;31;7;1;160;11
13:00;8;7;34;6;1;180;10
14:00;10;7;35;6;1;140;11
15:00;10;5;30;8;1;230;12
16:00;8;2;26;4;1;130;8
17:00;8;2;26;4;1;140;9
18:00;9;1;24;4;1;140;10
19:00;9;1;37;6;1;130;10
20:00;12;4;36;15;1;230;13
21:00;14;4;34;13;1;300;14
22:00;13;3;33;15;1;;14
23:00;18;2;47;24;2;380;20
