CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;10;6;28;1;340;11
01:00;1;9;6;18;1;340;10
02:00;1.6;38;6;38;5;850;45
03:00;2;28;6;34;2;730;31
04:00;2;31;4;31;5;840;39
05:00;1.6;40;5;25;21;880;71
06:00;3;29;14;37;3;520;32
07:00;1;31;18;32;3;620;35
08:00;1.7;28;21;56;5;660;37
09:00;2.3;24;16;56;6;560;32
10:00;3.7;21;20;27;6;;29
11:00;3.4;18;17;19;5;420;25
12:00;0.9;17;17;30;4;430;23
13:00;1.7;33;39;24;7;590;44
14:00;2.4;23;17;43;6;460;31
15:00;1;19;12;27;2;400;21
16:00;1;27;12;47;3;540;32
17:00;1.5;21;10;55;2;490;23
18:00;1;19;9;49;1;450;20
19:00;1;20;10;39;1;500;21
20:00;1;19;7;36;1;460;19
21:00;1.1;16;7;43;1;450;17
22:00;1.5;11;7;49;1;400;12
23:00;1;10;7;39;1;380;11
