CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.8;19;9;70;59;2;580;22
01:00;3.3;21;7;60;51;1;500;21
02:00;3.2;18;5;54;46;1;430;20
03:00;2.5;15;5;47;40;1;360;16
04:00;1.4;14;4;31;25;1;260;16
05:00;1.3;7;2;13;10;0;200;7
06:00;1.3;8;2;25;20;2;160;11
07:00;1.3;15;1;23;18;4;140;21
08:00;;23;2;17;13;10;260;38
09:00;;;;;;;;
10:00;;;;;;;;
11:00;;;;;;;;
12:00;;;;;;;;
13:00;;;;;;;;
14:00;;;;;;;;
15:00;;;;;;;;
16:00;;;;;;;;
17:00;;;;;;;;
18:00;;;;;;;;
19:00;;;;;;;;
20:00;;;;;;;;
21:00;;;;;;;;
22:00;;;;;;;;
23:00;3.7;25;7;68;57;4;630;32
