CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;5.08814;33.3744;9.8062;67.0528;60.668;28.0263;831.541;1152.85;76.3696
00:00;4.46752;30.4762;9.0068;98.8661;75.548;18.0673;832.823;1175.3;58.1903
01:00;4.72506;26.453;7.7869;199.725;125.432;17.4388;801.083;1148.22;53.1996
02:00;4.63917;26.5423;6.7458;94.9518;69.0964;21.8384;892.898;1103.07;60.0406
03:00;5.18297;28.6684;7.4411;143.799;90.2351;20.2108;963.044;1038.86;59.6665
04:00;4.90724;28.1928;7.028;106.699;71.8782;13.5293;976.454;957.535;48.9521
05:00;4.04789;27.831;7.4108;79.2134;62.512;10.6376;929.146;892.997;44.1462
06:00;3.3223;26.7166;7.1108;93.2033;61.3933;11.3761;842.246;883.654;44.1589
07:00;2.92966;26.9457;6.6534;54.6191;41.8898;12.788;763.195;875.111;46.5608
08:00;2.79041;27.4563;6.9342;46.4218;35.5991;13.3703;719.964;861.004;47.9717
09:00;2.93942;27.1949;6.0734;45.3399;34.7684;21.3462;750.606;854.694;60.0916
10:00;3.12767;28.5473;5.88052;42.05;32.236;31.2917;822.814;845.934;76.5476
11:00;3.06302;29.3805;6.4517;48.9095;35.052;36.0244;873.307;834.716;84.6402
12:00;3.4568;29.5925;8.4001;57.069;43.356;37.3445;883.455;823.092;86.8826
13:00;3.39207;33.401;10.8392;60.4001;45.0053;44.8168;922.301;822.236;102.145
14:00;4.124;35.7726;10.2156;67.1174;51.2911;54.3162;1033.06;846.088;119.096
15:00;4.81588;36.1095;9.7412;76.466;59.3409;60.0025;1122.76;891.033;128.15
16:00;5.94408;32.2952;6.9719;201.967;128.413;59.3648;1202.12;951.303;123.379
17:00;6.64938;34.7018;6.6187;114.594;78.9853;137.216;1552.57;1051.55;245.161
18:00;7.77238;26.9196;6.1975;140.855;88.8751;135.596;1602.84;1149.05;234.929
19:00;8.75928;25.242;5.85688;172.592;108.3;131.129;1704.61;1252.96;226.389
20:00;9.61228;31.767;6.1487;167.56;105.143;148.602;1858.04;1374.79;259.734
21:00;10.2611;31.4561;5.59753;212.185;133.144;152.365;1993.7;1508.71;265.2
22:00;10.2943;31.9237;5.88348;183.189;115.123;151.082;1935.74;1621.55;263.695
23:00;10.5052;26.1172;5.72388;179.676;129.951;131.324;1936.7;1723.29;227.575
00:00;10.5316;25.5858;5.38694;109.112;98.5547;120.658;1858.49;1805.34;210.688
