CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;68;5;81;43;2;580;70
01:00;34;4;56;34;0;350;34
02:00;22;5;52;33;2;420;25
03:00;21;4;48;32;1;450;22
04:00;22;4;49;32;1;460;24
05:00;24;4;50;33;3;480;29
06:00;36;4;56;36;14;610;56
07:00;45;4;63;39;24;740;82
08:00;43;5;59;35;23;690;78
09:00;45;5;54;29;21;560;77
10:00;39;10;50;22;14;560;60
11:00;34;21;38;14;10;430;49
12:00;27;;28;9;6;280;36
13:00;23;10;24;9;5;;31
14:00;21;;;;6;;29
15:00;27;;17;3;9;;40
16:00;22;;16;3;8;;34
17:00;29;7;20;6;6;380;39
18:00;30;8;23;7;7;440;41
19:00;27;7;26;8;5;370;34
20:00;36;7;31;11;3;470;40
21:00;57;5;46;16;5;520;65
22:00;69;5;50;18;5;530;76
23:00;80;2;65;30;7;630;92
