CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.9;10;5;9;6;3;250;13
01:00;0.4;22;22;17;11;2;220;25
02:00;0.4;10;7;10;6;2;180;11
03:00;0.4;8;4;9;5;1;180;9
04:00;0.4;9;6;8;4;2;150;11
05:00;0.4;18;13;8;4;3;160;22
06:00;0.4;16;7;8;5;6;200;24
07:00;0.4;21;6;12;6;8;260;33
08:00;0.4;34;4;10;7;17;480;59
09:00;0.8;34;5;12;7;13;340;54
10:00;0.6;29;6;12;7;13;310;47
11:00;0.4;20;5;20;8;10;270;34
12:00;0.4;15;3;15;4;8;220;26
13:00;0.4;14;2;14;3;7;220;24
14:00;0.4;15;2;8;3;7;210;25
15:00;0.4;18;3;7;3;6;270;27
16:00;0.5;19;3;8;4;6;270;27
17:00;0.7;22;2;14;8;9;350;34
18:00;1;29;4;20;13;9;390;42
19:00;1;22;2;14;10;5;360;29
20:00;1;17;2;16;10;5;300;24
21:00;1;23;3;16;12;5;;29
22:00;0.9;25;6;10;7;4;300;30
23:00;0.8;17;3;12;9;5;390;24
