CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;43;23;67;52;19;390;71
01:00;28;12;78;63;21;710;59
02:00;29;14;83;66;17;820;54
03:00;32;18;68;54;10;770;46
04:00;29;17;61;49;9;650;42
05:00;29;17;64;50;21;610;60
06:00;32;14;72;55;62;750;127
07:00;37;15;116;79;135;1130;243
08:00;43;15;100;76;174;1330;308
09:00;69;15;90;67;310;;544
10:00;55;20;75;57;167;1380;309
11:00;59;23;70;54;111;910;229
12:00;50;23;56;43;60;590;142
13:00;49;25;55;39;51;470;126
14:00;45;25;49;39;36;370;99
15:00;52;23;42;31;42;410;116
16:00;66;21;48;35;71;720;175
17:00;60;20;46;34;51;540;137
18:00;61;20;52;40;74;620;173
19:00;52;22;50;40;32;500;100
20:00;47;26;43;33;15;310;70
21:00;43;22;37;29;13;240;62
22:00;44;21;40;31;14;290;65
23:00;49;23;47;35;16;390;73
