CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.4;22;4;59;38;4;930;27
01:00;3.8;19;5;50;33;3;870;24
02:00;2.1;11;6;33;22;1;450;12
03:00;2.1;9;5;30;21;1;360;10
04:00;2.8;9;6;30;21;1;340;10
05:00;1.6;9;7;29;20;1;350;11
06:00;1.3;12;9;32;23;1;510;13
07:00;1.5;10;9;30;20;1;320;12
08:00;2.4;18;10;29;20;2;310;21
09:00;2.3;27;13;44;26;6;540;35
10:00;2.3;15;16;41;26;3;620;19
11:00;2.4;11;19;110;81;2;600;13
12:00;5.2;9;5;45;31;1;380;10
13:00;4.5;18;14;54;32;3;540;23
14:00;4.7;17;11;48;30;3;510;22
15:00;4.9;17;11;39;26;3;500;21
16:00;3.4;12;7;29;20;2;340;15
17:00;3.1;14;5;;;3;370;19
18:00;3.4;26;4;;;6;400;34
19:00;3.2;30;6;45;30;6;440;38
20:00;3.4;31;5;54;35;8;520;44
21:00;2.1;23;;49;35;9;590;35
22:00;2.5;16;;44;32;2;630;18
23:00;2.6;23;;47;33;3;540;27
