CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.9;28;2;24;18;3;460;32
01:00;0.6;16;1;22;16;1;390;18
02:00;1.2;12;2;19;12;1;320;13
03:00;1;10;1;16;10;1;290;10
04:00;0.8;8;2;15;10;0;290;9
05:00;1.1;16;1;16;10;4;340;21
06:00;1.3;25;1;17;10;5;360;32
07:00;1.7;23;3;16;10;4;380;28
08:00;2;30;3;18;11;14;460;51
09:00;2.1;38;4;23;10;15;510;61
10:00;2.1;40;1;28;11;12;480;59
11:00;1.5;28;4;24;11;7;430;38
12:00;1.7;27;5;23;11;9;440;40
13:00;1.8;36;4;24;11;14;500;57
14:00;1.5;24;4;23;12;5;410;30
15:00;1.4;27;13;23;12;6;400;35
16:00;1.2;12;4;17;11;1;360;14
17:00;1.1;11;2;16;11;1;350;12
18:00;0.8;13;1;17;11;1;350;13
19:00;0.8;18;2;17;11;2;400;21
20:00;1.7;36;1;19;12;5;450;44
21:00;1.6;30;1;19;13;2;460;32
22:00;1.6;39;1;24;18;5;520;46
23:00;1.7;35;2;25;18;6;480;43
