CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;19.4;35;9;220;199;120;2250;218
01:00;5.9;37;5;105;91;47;1830;109
02:00;8.6;38;4;119;108;41;2040;101
03:00;7.7;36;3;112;102;38;1690;93
04:00;8.2;36;6;131;116;43;1830;102
05:00;9.6;29;5;127;115;51;1720;106
06:00;8.8;29;5;117;107;47;1620;99
07:00;8.3;30;4;116;105;78;1680;148
08:00;8.8;29;4;128;111;78;;147
09:00;9.6;26;5;131;112;72;1570;135
10:00;10.5;28;6;142;123;76;1760;143
11:00;11;33;9;152;114;41;1480;95
12:00;10;28;8;122;95;21;1030;59
13:00;11;29;9;126;101;18;820;56
14:00;8.6;24;10;77;64;9;460;36
15:00;5;31;9;82;72;10;420;46
16:00;7;39;9;113;96;22;660;73
17:00;8.2;44;7;119;102;64;970;142
18:00;9.6;41;7;135;114;50;1000;117
19:00;12.6;50;11;167;147;79;1470;171
20:00;15.8;43;7;172;153;118;1610;222
21:00;18.7;40;7;188;168;133;1970;243
22:00;18.2;32;6;183;167;102;1830;188
23:00;18;30;6;187;172;84;1750;158
