CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.5;51;4;13;29;770;95
01:00;1.4;44;5;13;25;760;83
02:00;0.5;9;4;13;1;330;11
03:00;0.5;9;4;13;1;350;10
04:00;0.5;8;4;13;1;330;10
05:00;0.5;;;13;;;
06:00;0.5;31;2;13;8;440;42
07:00;0.7;39;4;13;17;670;65
08:00;1.3;32;4;13;17;610;58
09:00;0.5;24;4;13;12;550;43
10:00;1.1;22;8;13;9;180;35
11:00;0.8;23;3;13;9;220;38
12:00;1;21;3;13;9;390;34
13:00;0.5;20;3;13;9;;34
14:00;0.5;27;3;13;14;400;48
15:00;1.1;24;4;13;12;430;42
16:00;1.4;31;4;13;15;440;56
17:00;0.8;23;3;13;10;370;38
18:00;0.5;25;2;13;8;380;38
19:00;0.5;30;3;13;9;400;45
20:00;1.1;35;4;13;8;410;48
21:00;1.6;44;4;13;4;480;50
22:00;2.5;47;2;13;12;570;65
23:00;1.6;62;4;13;40;860;123
