CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;15;3;72;56;1;450;16
01:00;37;8;74;62;3;860;42
02:00;12;5;42;34;1;410;13
03:00;12;6;45;37;1;420;13
04:00;18;12;61;55;2;560;20
05:00;21;12;68;62;2;600;24
06:00;32;12;72;66;5;700;39
07:00;36;14;77;71;7;770;46
08:00;35;22;87;83;6;860;44
09:00;33;29;98;92;9;960;46
10:00;29;24;78;69;8;770;40
11:00;22;20;71;63;4;660;27
12:00;16;13;63;54;2;520;19
13:00;11;8;40;29;2;380;13
14:00;8;8;29;19;1;280;10
15:00;9;5;28;18;0;280;9
16:00;9;5;38;27;1;330;10
17:00;7;4;37;28;0;340;8
18:00;8;4;39;29;0;330;8
19:00;12;4;39;26;1;350;13
20:00;29;4;37;19;3;380;34
21:00;46;13;67;52;5;580;53
22:00;38;16;72;62;5;620;46
23:00;53;18;74;57;5;680;60
