CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.7;20;21;133;1;1040;21
01:00;0.4;59;19;146;8;1040;70
02:00;;;;;;;
03:00;1.9;51;29;160;29;1630;94
04:00;3.9;45;30;223;22;1520;77
05:00;5;39;24;227;21;1490;70
06:00;5.7;36;14;167;19;940;64
07:00;2.4;30;6;135;7;690;40
08:00;0.4;33;9;89;13;1180;54
09:00;0.9;45;23;132;34;1120;97
10:00;3.1;35;27;128;17;970;59
11:00;2.8;41;28;140;20;810;70
12:00;3.3;26;39;138;7;790;36
13:00;1;27;25;112;6;590;35
14:00;0.4;25;27;97;4;530;31
15:00;0.4;20;24;83;3;470;23
16:00;0.4;19;22;67;3;560;22
17:00;0.4;26;22;68;4;570;31
18:00;0.4;15;12;68;1;;16
19:00;0.4;14;9;55;1;430;15
20:00;0.4;15;9;56;1;450;15
21:00;0.4;26;23;59;1;1730;28
22:00;0.4;42;26;140;2;1590;44
23:00;1.8;33;15;177;1;940;33
