CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;16;11;139;96;6;350;25
01:00;29;12;99;70;44;1520;95
02:00;28;10;64;47;12;940;46
03:00;22;10;51;40;9;800;35
04:00;25;11;55;43;17;860;49
05:00;23;12;51;40;11;850;39
06:00;29;11;55;42;39;920;89
07:00;44;12;56;40;125;1780;234
08:00;53;12;68;43;199;2500;357
09:00;64;13;75;47;290;2500;508
10:00;54;13;;;188;2210;342
11:00;39;18;;;45;620;108
12:00;42;15;;;40;590;104
13:00;52;14;;;77;850;169
14:00;56;15;;;88;940;190
15:00;54;14;;;65;;154
16:00;75;14;;;209;1530;393
17:00;78;14;;;284;2200;512
18:00;72;13;;;274;2110;489
19:00;67;13;;;105;1370;227
20:00;64;13;;;149;1620;292
21:00;58;15;;;85;1140;188
22:00;28;15;;;10;490;43
23:00;21;13;143;100;9;440;35
