CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;4.0195;16.058;10.9508;60.6682;41.3513;1.59547;770.528;542.67;18.4998
01:00;1.41529;18.0249;7.348;39.888;30.1226;5.51676;421.746;396.984;26.478
02:00;1.87185;18.14;6.9201;46.2398;36.3498;3.64817;530.133;426.629;23.7419
03:00;1.12286;15.5213;7.3517;45.3154;37.1771;2.60069;556.317;461.963;19.5115
04:00;1.51885;8.98844;6.1835;27.6731;22.7399;1.96645;358.024;465.153;12.0062
05:00;1.51657;9.70954;6.3364;29.8184;23.2546;1.92523;484.158;475.096;12.6502
06:00;1.87138;12.3155;6.5544;31.2914;25.0088;2.12025;479.067;477.19;15.5755
07:00;2.43739;20.0977;7.9191;41.1536;32.8243;3.38491;455.292;471.871;25.2936
08:00;0.927632;14.5813;8.2435;40.8428;29.4708;2.39389;1604.78;611.19;18.2447
09:00;0.858468;11.5875;5.45862;20.9424;16.1282;2.87849;433.018;612.599;15.9911
10:00;0.897283;11.2745;5.22882;19.4999;15.4575;3.1511;446.334;602.124;16.1101
11:00;1.94473;10.944;4.83869;24.8357;19.3006;3.19648;455.25;589.49;15.8428
12:00;0.972954;11.8649;5.28572;19.706;15.3586;3.38353;340.112;587.251;17.0602
13:00;0.885216;8.93212;5.25912;17.6289;14.0652;2.38073;355.529;571.173;12.5833
14:00;0.880413;9.16699;5.62191;17.9113;13.9817;2.10639;320.634;551.369;12.3989
15:00;0.949744;9.06815;4.93253;18.9628;15.0372;1.64431;335.365;536.378;11.5912
16:00;0.965375;10.8541;4.40053;25.4064;20.2468;1.74199;317.65;375.486;13.5323
17:00;0.950969;8.44164;4.22763;32.6832;23.3651;1.2612;306.725;359.7;10.3812
18:00;2.23995;11.9132;6.5743;28.4743;21.7813;1.49432;353.154;348.052;14.2088
19:00;3.31284;15.2418;7.3214;33.2522;25.5601;1.74095;396.699;340.733;17.9168
20:00;5.33072;26.0912;10.5739;48.4979;36.9223;2.75622;653.927;379.96;30.3184
21:00;6.95692;22.3258;12.1714;47.0374;37.0594;2.51097;607.7;411.482;26.1746
22:00;7.28532;24.3594;12.0392;45.4654;36.9059;2.78705;514.616;435.73;28.6397
23:00;4.07918;19.2591;12.6554;65.1204;43.2535;1.94705;738.011;486.06;22.2471
