CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;20;3;35;2;370;23
01:00;1;21;3;25;2;400;25
02:00;0;15;6;12;0;240;14
03:00;0;18;7;20;2;250;20
04:00;0.4;20;9;9;0;260;20
05:00;0.6;29;9;8;8;330;39
06:00;0.9;35;7;18;14;430;56
07:00;1;33;6;29;18;570;61
08:00;1;26;8;24;15;460;49
09:00;0.6;22;9;25;12;410;40
10:00;0.5;20;11;23;7;380;30
11:00;0;21;17;22;7;380;32
12:00;0;17;12;19;7;360;27
13:00;0;18;17;22;7;400;28
14:00;0;19;8;25;7;370;29
15:00;0;15;4;16;5;360;24
16:00;0;26;6;16;5;430;33
17:00;0;39;6;31;9;570;52
18:00;0.9;36;8;26;7;480;46
19:00;0.6;40;6;34;10;460;55
20:00;0.9;43;6;22;8;460;56
21:00;1;38;6;10;6;470;47
22:00;1;29;4;19;4;440;36
23:00;1;26;4;38;3;;31
