CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;16;6;32;24;2;480;20
01:00;32;5;37;28;6;460;41
02:00;19;5;30;22;3;360;24
03:00;9;4;16;11;2;240;12
04:00;10;3;14;10;2;200;13
05:00;20;5;21;14;5;350;27
06:00;28;5;20;14;11;340;45
07:00;32;4;19;13;11;370;48
08:00;41;4;22;14;23;560;76
09:00;44;4;22;15;20;530;74
10:00;55;5;30;21;37;620;111
11:00;35;4;25;17;17;490;60
12:00;21;4;18;12;8;310;33
13:00;16;4;15;9;5;180;23
14:00;19;4;21;12;7;210;29
15:00;20;5;23;12;6;270;29
16:00;26;7;25;15;8;230;38
17:00;28;4;26;17;8;320;40
18:00;;;28;19;;;
19:00;31;4;30;20;8;390;43
20:00;29;5;33;22;8;;41
21:00;21;7;28;20;5;;28
22:00;11;5;20;14;2;;14
23:00;16;6;27;20;2;400;19
