CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;38.7;24;4;24;2;510;26
01:00;2.2;26;3;20;2;440;28
02:00;2.6;22;3;42;10;560;35
03:00;2.1;19;3;26;5;560;26
04:00;2.1;19;2;47;22;630;51
05:00;2.1;19;3;36;12;660;37
06:00;2.6;26;3;36;27;920;67
07:00;4.2;32;3;32;28;950;75
08:00;3.7;31;4;28;27;930;71
09:00;3.1;29;4;25;16;680;53
10:00;2.6;16;4;34;6;490;25
11:00;1.6;12;4;31;4;410;18
12:00;1.6;8;4;27;2;380;10
13:00;1;10;4;13;3;360;14
14:00;0;8;3;17;1;;10
15:00;0;7;5;21;1;440;7
16:00;0;7;3;17;1;370;8
17:00;0;7;3;17;1;380;8
18:00;0;8;4;9;0;450;9
19:00;0;8;3;13;0;380;8
20:00;0;9;3;17;0;400;9
21:00;1.1;13;5;17;0;480;13
22:00;12.5;13;3;21;1;410;13
23:00;5.3;45;4;16;23;900;80
