CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;5;21;3;71;31;730;69
01:00;3.5;20;3;65;50;700;96
02:00;5.7;12;2;79;48;820;85
03:00;4.6;10;3;59;42;;74
04:00;3.6;19;3;68;58;910;108
05:00;4.6;13;3;48;66;900;114
06:00;4.1;11;4;48;99;990;162
07:00;4.6;17;3;75;90;990;154
08:00;5.7;22;4;85;106;1320;185
09:00;6.2;41;6;93;130;1540;239
10:00;6.2;50;9;104;60;1100;141
11:00;7.7;56;20;114;48;1080;129
12:00;20.4;31;11;132;9;600;44
13:00;4.7;20;10;79;4;480;26
14:00;1.6;12;9;62;1;360;13
15:00;0.7;22;14;51;3;560;26
16:00;1;29;13;63;2;810;32
17:00;1;26;9;63;0;570;26
18:00;2;42;7;83;2;740;44
19:00;16.4;37;9;116;4;500;42
20:00;9.1;25;6;63;0;270;24
21:00;1;55;5;65;41;1350;118
22:00;30.3;47;5;131;57;1270;134
23:00;13.2;33;3;93;55;1030;117
