CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0;8;3;4;0;220;7
01:00;0;7;4;7;1;210;8
02:00;0;9;5;5;0;210;9
03:00;0;9;4;5;0;260;8
04:00;0;9;4;2;0;230;9
05:00;0;14;5;3;2;250;18
06:00;0;20;5;2;6;340;29
07:00;;21;6;9;6;430;29
08:00;;21;5;10;7;420;32
09:00;;16;7;11;9;430;29
10:00;;15;11;22;9;450;29
11:00;;17;10;13;7;380;28
12:00;;17;8;14;9;320;30
13:00;;19;7;15;7;350;29
14:00;;18;;11;8;270;31
15:00;;18;;8;8;210;31
16:00;0.4;17;7;6;7;240;27
17:00;0;23;6;15;9;290;36
18:00;0;26;4;21;7;270;35
19:00;0;28;4;12;6;290;36
20:00;0;22;6;8;5;240;29
21:00;0;18;4;9;3;230;23
22:00;1;15;4;5;2;280;18
23:00;0.1;12;5;4;1;230;13
