CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;15;6;34;26;2;320;16
01:00;31;12;27;21;10;510;46
02:00;14;14;13;8;2;270;17
03:00;11;12;13;9;1;230;13
04:00;10;8;15;11;1;200;11
05:00;10;7;17;12;1;200;12
06:00;24;8;21;15;7;290;35
07:00;39;7;26;19;23;450;73
08:00;;;28;21;;;
09:00;47;9;33;25;22;440;81
10:00;45;9;38;30;24;490;81
11:00;48;10;37;29;27;480;89
12:00;44;8;36;27;21;450;74
13:00;40;10;33;24;19;410;69
14:00;31;11;35;24;13;370;50
15:00;36;10;40;24;16;440;61
16:00;43;11;44;28;18;500;70
17:00;54;11;51;33;23;510;89
18:00;29;7;38;28;7;350;38
19:00;19;4;25;19;5;300;27
20:00;30;4;19;14;9;330;43
21:00;30;6;31;22;6;410;39
22:00;41;6;36;25;10;460;55
23:00;39;6;39;30;10;480;54
