CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;36;15;93;69;14;830;56
01:00;25;8;152;95;18;1200;52
02:00;24;7;145;94;22;1200;57
03:00;22;7;156;103;35;1290;75
04:00;23;7;107;82;43;1370;88
05:00;27;8;98;75;53;;108
06:00;33;11;99;76;82;1610;158
07:00;39;14;100;75;95;1660;183
08:00;45;13;70;52;73;1200;156
09:00;44;13;63;47;74;1030;156
10:00;38;13;57;42;49;840;112
11:00;33;11;38;28;33;620;83
12:00;27;7;21;15;21;400;59
13:00;19;8;19;11;15;260;42
14:00;27;7;22;14;18;380;55
15:00;34;7;28;20;25;470;71
16:00;49;8;38;27;49;810;125
17:00;51;9;42;31;42;660;115
18:00;44;10;46;34;31;650;90
19:00;43;12;50;37;45;820;111
20:00;42;15;60;45;48;910;116
21:00;51;18;48;36;39;720;109
22:00;49;18;48;34;32;640;98
23:00;45;20;69;51;20;700;74
