CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;5;36;26;83;67;5;950;44
01:00;8.6;25;5;119;91;85;1650;155
02:00;8.4;22;5;111;86;83;1630;149
03:00;8.4;31;7;155;100;42;1460;96
04:00;8.6;35;7;180;107;24;1350;72
05:00;8;33;6;159;95;25;1230;72
06:00;7.1;35;6;133;78;18;1010;64
07:00;5.6;35;8;83;52;13;790;54
08:00;4.1;30;6;112;74;31;1090;78
09:00;6.3;30;7;100;76;34;1210;83
10:00;6.1;37;6;93;77;37;1350;94
11:00;6.9;35;12;81;66;31;1200;82
12:00;5.6;30;15;70;56;21;930;62
13:00;3.6;27;25;59;47;14;710;49
14:00;3;31;33;61;48;17;670;57
15:00;2.6;32;40;53;41;14;640;53
16:00;2;30;26;47;36;11;510;47
17:00;2;38;24;56;43;14;650;60
18:00;2.4;39;24;64;48;15;680;62
19:00;3;41;24;71;56;12;770;60
20:00;3.4;49;24;84;65;19;890;77
21:00;4;53;24;85;66;26;;92
22:00;4.9;50;26;92;73;28;1160;94
23:00;5;42;26;98;78;18;1110;69
