CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;5;39;4;62;40;87;290;170
01:00;6.6;29;5;57;40;66;220;130
02:00;2.6;30;3;;;23;180;64
03:00;2.2;23;3;;;8;170;35
04:00;1.9;22;3;;;6;180;30
05:00;1.7;21;3;;;6;170;29
06:00;1.6;18;3;;;6;120;27
07:00;1.5;20;3;;;17;170;46
08:00;2.5;;;;;80;330;158
09:00;3.6;45;7;;;47;560;117
10:00;7.7;42;11;;;36;480;96
11:00;11.6;43;18;101;41;16;630;68
12:00;9.1;39;14;42;17;7;200;50
13:00;3.9;50;13;40;17;9;;63
14:00;3;70;25;41;13;12;;88
15:00;2.3;82;34;32;10;20;;112
16:00;0.9;63;32;19;5;12;;81
17:00;0.6;48;26;19;5;7;;59
18:00;0.6;49;26;19;6;6;;57
19:00;1.7;38;14;111;82;3;;42
20:00;4;48;9;183;139;9;510;60
21:00;4.4;64;6;127;97;40;220;124
22:00;5.7;62;5;108;80;87;390;194
23:00;5.6;51;5;62;39;111;440;220
