CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;2.51498;64.7178;6.4765;62.4141;34.2795;19.7424;647.038;679.25;95.0107
01:00;2.27615;46.6049;6.89;39.8584;22.976;6.30081;564.547;657.036;56.2762
02:00;;;;;;;;;
03:00;;;;;;;;;
04:00;;;;;;;;;
05:00;;;;;;;;;
06:00;;;;;;;;;
07:00;;;;;;;;;
08:00;;;;;;;;;
09:00;;;;;;;;;
10:00;;;;;;;;;
11:00;;;;;;;;;
12:00;;;;;;;;;
13:00;;;;;;;;;
14:00;0.3;;;;;;;;
15:00;0.3385;;;;;;;;
16:00;0.327045;;10.0072;17.6159;7.51896;;805.631;;
17:00;0.387205;25.7979;4.9697;23.7993;7.82607;5.42445;742.261;;34.1242
18:00;0.3;27.3182;5.395;20.5601;8.12331;4.75419;655.25;;34.6125
19:00;0.313336;28.7109;5.6117;21.0665;8.64087;5.46325;611.047;;37.1042
20:00;0.409934;26.9388;5.6399;20.4758;8.91353;3.89791;569.681;;32.9227
21:00;0.744375;49.2236;5.8699;33.3121;13.4663;4.57926;622.672;667.757;56.2475
22:00;1.72957;70.155;6.9358;79.5658;41.131;16.8802;734.877;677.346;96.0549
23:00;1.8461;75.7048;7.0683;85.1275;42.8733;42.0696;851.173;699.074;140.229
