CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.9;15;6;39;36;1;410;16
01:00;2.6;13;6;37;33;1;360;13
02:00;9.4;24;7;134;93;40;1210;85
03:00;7.7;27;7;99;74;24;1080;63
04:00;6.7;27;7;91;69;24;1060;63
05:00;7;25;7;93;67;14;1000;47
06:00;6.6;27;6;94;62;19;920;55
07:00;6.7;31;7;99;70;39;1030;89
08:00;7.3;30;10;102;77;58;1300;118
09:00;7.8;31;7;115;79;56;;116
10:00;7.7;27;8;96;77;47;1180;99
11:00;6.8;34;10;85;72;41;1000;95
12:00;6.1;40;9;89;74;42;980;104
13:00;6;38;7;87;68;34;900;89
14:00;5.7;43;19;99;67;28;1080;84
15:00;5.5;34;9;49;39;10;890;49
16:00;4.1;29;7;48;41;3;660;33
17:00;3.3;25;7;52;44;3;540;30
18:00;3.4;36;8;61;49;4;600;43
19:00;4.3;43;10;76;63;5;650;49
20:00;5.1;24;9;63;55;0;540;24
21:00;3.9;19;8;59;53;0;470;19
22:00;3.6;17;8;48;43;1;480;19
23:00;3;16;7;44;39;1;470;17
