CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;37;5;94;7;460;45
01:00;1.7;32;9;83;6;630;42
02:00;0.7;40;6;55;13;720;60
03:00;0.8;25;9;64;1;630;28
04:00;0.4;20;12;56;0;660;21
05:00;0.8;26;11;60;3;570;29
06:00;0.4;46;10;50;31;880;92
07:00;0.4;67;9;37;64;1180;164
08:00;1.5;64;12;51;61;1280;157
09:00;2.2;53;21;63;37;860;109
10:00;1.5;43;65;55;27;590;84
11:00;0.4;25;56;40;16;430;50
12:00;0.4;18;14;21;9;;31
13:00;0.4;14;7;25;5;230;22
14:00;0.4;14;5;13;5;280;21
15:00;0.4;12;6;14;2;230;16
16:00;0.4;18;8;20;2;250;21
17:00;0.4;29;9;25;4;340;35
18:00;0.4;63;11;55;25;790;100
19:00;1.5;71;10;60;31;840;118
20:00;1.7;71;10;170;51;1100;148
21:00;4.7;74;9;177;83;1420;200
22:00;4.4;78;9;140;150;1480;306
23:00;3.4;65;7;139;51;850;141
