CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;7.2;45;14;219;179;119;2240;226
01:00;1.9;40;6;71;56;34;860;93
02:00;2.1;36;7;103;82;41;1250;98
03:00;2.6;36;10;88;70;24;990;72
04:00;2.8;31;9;101;79;37;1330;87
05:00;3.1;37;14;92;70;20;1190;68
06:00;2.9;44;11;59;47;24;840;80
07:00;2.8;65;10;43;32;95;1110;210
08:00;2.9;57;14;66;53;60;1160;148
09:00;3.1;58;12;70;55;83;1200;184
10:00;3.2;58;12;77;59;110;1220;226
11:00;3.2;54;16;55;44;75;1020;168
12:00;2.9;61;14;52;39;76;950;176
13:00;2.9;64;14;60;45;81;1100;187
14:00;2.9;68;14;84;62;68;1190;171
15:00;2.9;72;15;76;55;61;1020;165
16:00;2.8;67;15;72;52;51;870;143
17:00;2.6;79;14;68;46;70;1140;186
18:00;2.6;74;12;78;59;78;1150;193
19:00;2.6;68;8;91;68;133;1390;271
20:00;2.8;78;11;128;100;220;2090;413
21:00;3.8;61;12;156;125;169;1900;318
22:00;4.5;57;12;218;176;183;2400;336
23:00;6.2;48;12;278;199;145;2440;269
