CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.4;28;5;55;3;720;32
01:00;2.1;30;4;38;6;820;38
02:00;1;25;4;11;2;530;28
03:00;1;20;6;25;1;530;21
04:00;1;18;5;18;2;540;21
05:00;1;31;8;14;10;720;46
06:00;1.6;47;10;17;19;970;76
07:00;2.1;52;17;42;25;1250;90
08:00;3.6;;;46;;;
09:00;3.3;40;20;54;26;840;80
10:00;2;25;11;45;13;630;45
11:00;0.9;14;3;36;7;400;24
12:00;0;13;2;16;5;420;21
13:00;0;15;;12;5;450;22
14:00;0.1;21;5;15;9;560;34
15:00;0.4;15;;23;7;450;25
16:00;0;16;2;22;7;420;26
17:00;0;15;3;12;8;450;26
18:00;0;17;3;9;4;450;23
19:00;0.6;27;4;14;4;550;33
20:00;1.1;36;6;32;5;660;43
21:00;2.6;36;7;31;4;820;41
22:00;3;48;7;56;7;910;58
23:00;3;29;7;71;2;730;32
