CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;30;8;48;25;1;400;31
01:00;59;9;94;54;4;1410;65
02:00;37;12;88;48;3;620;41
03:00;47;7;96;55;5;850;54
04:00;36;3;78;49;7;1030;47
05:00;26;1;57;40;10;790;41
06:00;17;2;52;35;7;590;28
07:00;23;4;56;34;18;530;50
08:00;30;10;79;45;17;730;55
09:00;28;17;67;40;12;720;46
10:00;35;19;116;59;15;970;57
11:00;51;45;147;66;26;1490;91
12:00;19;26;51;11;3;280;24
13:00;12;8;30;9;2;270;14
14:00;10;5;22;6;1;280;12
15:00;11;5;22;5;1;270;12
16:00;15;7;25;5;1;320;17
17:00;11;5;18;5;1;290;13
18:00;11;7;21;5;1;270;13
19:00;14;8;28;7;1;340;16
20:00;19;7;36;11;1;420;19
21:00;50;20;93;53;2;1050;53
22:00;47;26;85;49;2;950;50
23:00;18;11;33;15;1;310;19
