CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;14.5;35;2;99;60;45;;105
01:00;11.1;31;2;88;58;38;;89
02:00;7.7;29;2;71;48;33;430;80
03:00;5.1;23;3;66;44;34;320;75
04:00;6.8;15;2;67;45;36;230;71
05:00;5.1;14;2;61;40;31;180;62
06:00;6.8;14;2;60;38;45;190;83
07:00;;17;3;57;34;70;300;123
08:00;;;;;;;;
09:00;;;;;;;;
10:00;;;;;;;;
11:00;;;;;;;;
12:00;;;;;;;;
13:00;;;;;;;;
14:00;;;;;;;;
15:00;;;;;;;;
16:00;;;;;;;;
17:00;;;;;;;;
18:00;;;;;;;;
19:00;;;;;;;;
20:00;;;;;;;;
21:00;;;;;;;;
22:00;;;;;;;;
23:00;;;;;;;;
