CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;1.5;14;11;24;19;2;380;406.25;17
01:00;5.1;34;20;100;79;13;1120;846.25;54
02:00;5.4;34;21;96;76;12;1060;910;51
03:00;5.7;29;17;102;81;15;1120;962.5;52
04:00;5.8;31;20;97;77;15;1120;1000;53
05:00;5.8;31;23;87;69;12;1010;1022.5;50
06:00;5.5;32;18;86;67;24;1120;1060;68
07:00;5.2;34;20;75;66;27;1100;1087.5;75
08:00;4.9;34;21;63;50;22;950;1075;67
09:00;4.5;37;21;66;51;35;1000;1060;89
10:00;3.8;38;23;59;46;31;890;1038.75;84
11:00;3.6;38;24;55;42;28;850;1005;80
12:00;3.8;41;24;48;38;24;760;960;77
13:00;5.4;35;21;36;28;22;620;911.25;68
14:00;3.2;31;16;27;21;15;520;836.25;54
15:00;2.8;;;20;14;;;798.571;
16:00;1.8;19;11;20;16;6;400;720;28
17:00;1.6;20;11;23;19;5;400;634.286;28
18:00;1.6;19;10;24;19;5;420;567.143;27
19:00;1.6;20;10;26;20;5;430;507.143;27
20:00;1.6;21;11;28;23;5;420;458.571;28
21:00;1.6;20;10;29;24;4;420;430;26
22:00;1.6;19;11;26;20;4;390;411.429;25
23:00;1.6;17;11;25;21;3;390;408.75;21
