CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;8;8;19;14;1;310;10
01:00;1.9;6;11;15;9;1;190;7
02:00;1.5;6;17;14;9;0;190;6
03:00;1.2;6;13;14;8;0;210;7
04:00;1;5;14;16;10;1;220;6
05:00;1;8;23;18;12;1;260;9
06:00;1;12;16;20;14;1;280;13
07:00;1;19;14;20;14;2;390;20
08:00;1.3;19;14;18;12;2;330;21
09:00;1.3;19;14;24;15;2;320;22
10:00;1.3;25;15;26;14;14;350;46
11:00;1.5;44;16;57;31;47;860;116
12:00;2.3;;;83;48;;;
13:00;3.1;60;12;67;47;72;1200;169
14:00;3.2;51;14;58;43;42;950;115
15:00;2.8;39;16;49;37;20;660;68
16:00;2.5;30;15;32;24;8;460;42
17:00;1.9;35;14;28;20;13;500;55
18:00;1.6;27;17;21;16;9;360;40
19:00;1.3;22;16;17;13;5;320;30
20:00;;22;14;23;17;5;380;30
21:00;;19;13;23;17;4;350;25
22:00;1;16;14;21;16;3;380;20
23:00;1;14;13;23;17;3;390;18
