CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;22;26;250;227;161;2190;268
01:00;20;25;263;241;150;2370;248
02:00;15;24;256;234;117;2300;194
03:00;13;20;233;216;105;1930;173
04:00;10;16;221;204;92;1680;151
05:00;20;15;236;219;171;2680;282
06:00;22;18;234;220;224;3150;364
07:00;21;18;;;207;3050;336
08:00;28;21;;;258;3210;421
09:00;36;14;;;222;2580;374
10:00;40;10;;;167;1940;296
11:00;46;11;;;63;880;143
12:00;38;6;97;80;25;410;76
13:00;38;6;101;80;17;400;63
14:00;42;16;100;76;14;460;64
15:00;32;9;83;72;6;;41
16:00;28;3;109;96;4;;34
17:00;46;9;183;156;25;390;85
18:00;73;5;151;119;266;1900;479
19:00;64;11;230;188;316;2460;546
20:00;52;20;262;221;299;2810;508
21:00;50;25;292;246;332;3110;556
22:00;40;28;279;245;266;;446
23:00;30;27;272;243;202;2630;339
