CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.2;10;1;11;6;1;200;10
01:00;0.7;6;2;6;3;0;260;7
02:00;1.7;17;3;45;33;2;;19
03:00;1.7;32;2;65;50;9;400;45
04:00;3.4;32;4;52;39;6;320;42
05:00;2.6;33;4;59;43;3;330;37
06:00;2.1;15;4;44;32;0;230;16
07:00;2.1;33;4;51;37;1;460;35
08:00;3.4;29;6;57;39;1;450;31
09:00;1.2;22;4;38;27;2;230;25
10:00;1.7;29;5;41;27;2;290;33
11:00;1.2;31;5;59;39;3;450;36
12:00;2.1;13;2;40;22;1;210;16
13:00;0.7;13;3;39;21;1;300;15
14:00;0.7;8;4;26;19;1;190;10
15:00;0.7;10;5;33;23;1;170;12
16:00;0.7;9;2;28;20;1;180;11
17:00;0.7;8;2;11;7;3;220;12
18:00;0.7;8;2;10;7;2;190;12
19:00;0.7;9;2;8;5;2;250;13
20:00;0.7;10;1;12;7;1;190;11
21:00;0.7;8;1;9;5;1;230;9
22:00;0.7;7;1;8;5;0;160;7
23:00;0.7;19;2;22;12;15;240;41
