CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;23;11;22;15;3;440;27
01:00;34;13;56;42;4;620;40
02:00;30;14;49;37;4;570;37
03:00;31;13;41;31;4;500;37
04:00;;12;41;31;;480;
05:00;;10;44;32;;;
06:00;;9;38;26;;750;
07:00;;10;33;22;;850;
08:00;;10;28;20;;790;
09:00;;12;31;22;;590;
10:00;35;24;26;18;23;540;69
11:00;25;11;25;16;16;550;50
12:00;30;13;55;20;20;510;61
13:00;34;15;64;26;19;530;64
14:00;41;18;57;23;21;530;74
15:00;;;36;16;;;
16:00;;8;32;16;;520;
17:00;;12;33;22;;630;
18:00;;9;25;17;;530;
19:00;;15;27;19;;570;
20:00;;14;28;20;;540;
21:00;;11;26;19;;510;
22:00;34;18;28;21;6;530;43
23:00;19;8;28;20;4;480;25
