CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;31;4;21;4;3;400;35
01:00;25;3;17;4;3;350;30
02:00;33;4;48;32;7;460;44
03:00;35;4;47;30;27;440;76
04:00;47;3;61;36;49;620;122
05:00;49;5;69;43;25;560;88
06:00;53;5;75;46;32;750;102
07:00;54;6;75;45;55;870;139
08:00;46;5;57;34;42;770;110
09:00;35;4;25;15;10;400;52
10:00;51;5;22;14;20;490;83
11:00;62;6;37;24;39;600;122
12:00;30;6;29;14;12;350;49
13:00;14;5;19;7;3;260;18
14:00;16;3;17;6;4;230;22
15:00;24;7;35;14;5;500;33
16:00;19;7;21;7;6;340;30
17:00;13;5;14;3;2;240;17
18:00;16;5;15;3;2;240;20
19:00;18;4;12;3;2;240;21
20:00;20;3;11;3;1;250;23
21:00;23;3;15;3;1;;25
22:00;20;4;16;4;0;280;20
23:00;20;4;15;4;1;280;22
