CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;11;7;19;1;290;14
01:00;0.4;25;6;46;2;540;29
02:00;0.4;25;9;51;0;700;26
03:00;0.4;21;10;73;0;690;22
04:00;0.4;19;9;62;0;630;19
05:00;0.4;19;8;56;0;560;20
06:00;0.4;26;9;73;1;500;28
07:00;0.4;29;8;70;5;480;37
08:00;0.4;21;9;59;1;430;23
09:00;0.4;37;8;50;9;;51
10:00;0.4;39;9;52;13;680;60
11:00;0.4;26;9;60;6;540;36
12:00;0.4;12;9;49;2;350;15
13:00;0.4;16;8;29;3;380;21
14:00;0.4;14;6;33;6;330;23
15:00;0.4;9;6;31;1;290;11
16:00;0.4;21;8;36;5;400;29
17:00;0.4;37;15;35;8;530;51
18:00;0.4;50;21;46;10;710;66
19:00;0.4;59;29;84;12;900;79
20:00;2;28;11;90;2;600;32
21:00;1.6;17;5;62;3;440;23
22:00;0.4;16;6;55;3;380;21
23:00;0.4;13;7;27;3;330;18
