CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;19.4;28;5;174;135;127;2100;221
01:00;15.9;22;5;139;111;57;1420;109
02:00;7.6;18;5;94;73;37;1040;73
03:00;6.3;15;4;84;66;29;910;58
04:00;5;12;2;82;62;38;820;69
05:00;4.5;15;4;78;62;49;960;90
06:00;6.1;16;3;89;60;45;910;83
07:00;5.5;14;4;76;54;45;990;82
08:00;6.1;22;4;86;56;89;1100;157
09:00;5.8;29;4;102;61;73;800;139
10:00;7.7;42;18;149;91;54;1680;124
11:00;26.7;41;46;141;84;30;1610;86
12:00;37.6;35;40;119;69;18;1550;62
13:00;17.1;22;17;57;38;8;;33
14:00;3.1;20;20;57;40;7;420;29
15:00;2.9;18;18;64;44;5;460;25
16:00;2.6;22;23;84;59;5;550;28
17:00;4.9;24;20;80;54;3;540;27
18:00;4.2;27;14;112;84;2;560;29
19:00;7.1;51;9;152;108;64;990;148
20:00;7.4;64;8;197;135;141;1830;278
21:00;11;46;6;242;174;88;2250;181
22:00;16.3;41;7;227;169;134;2190;245
23:00;16.5;31;5;192;148;125;2200;221
