CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;8.5;48;30;119;16;920;73
01:00;1.3;11;3;20;1;420;12
02:00;0.8;9;4;18;2;400;10
03:00;0.8;8;2;13;1;360;8
04:00;0.8;10;3;33;2;310;12
05:00;0.8;12;3;19;1;350;14
06:00;0.8;19;6;7;5;400;26
07:00;0.8;28;7;5;8;420;39
08:00;0.8;34;7;6;14;;55
09:00;0.9;;;22;;;
10:00;1.3;33;13;29;17;550;60
11:00;1.4;27;14;23;16;570;52
12:00;1.3;29;13;29;16;510;54
13:00;0.8;26;24;31;15;410;50
14:00;0.8;33;25;41;19;480;63
15:00;0.8;35;9;20;19;540;66
16:00;0.9;46;9;23;26;710;86
17:00;2;65;11;45;65;1110;165
18:00;3.9;71;10;83;114;1490;246
19:00;5.7;70;19;99;143;1530;290
20:00;6.8;71;14;143;175;1860;340
21:00;9.7;62;19;154;163;1910;312
22:00;10.4;56;9;152;136;1630;266
23:00;10.4;48;18;136;78;1370;168
