CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.4;19;3;57;40;5;340;26
01:00;1.2;19;4;82;47;4;390;24
02:00;1.1;13;4;;;1;210;15
03:00;1.1;13;2;;;1;220;15
04:00;1;11;2;;;1;200;12
05:00;1;12;4;;;1;200;13
06:00;;12;4;;;1;200;14
07:00;;14;4;;;2;200;16
08:00;;13;4;;;1;170;15
09:00;;18;5;;;3;190;22
10:00;;19;5;;;3;230;23
11:00;;15;6;;;3;180;19
12:00;;18;5;;;4;580;24
13:00;;16;5;;;3;590;20
14:00;;;;70;49;;;
15:00;;19;4;67;46;5;410;25
16:00;;20;3;55;34;4;240;25
17:00;;20;3;51;32;3;230;25
18:00;;24;4;55;36;4;290;30
19:00;;27;5;63;40;5;270;34
20:00;;28;5;72;47;8;360;40
21:00;;27;10;76;50;11;550;43
22:00;;25;13;81;53;11;670;42
23:00;;22;5;60;42;7;;33
