CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.5;15;2;15;1;240;17
01:00;0.5;17;4;15;2;250;20
02:00;2.1;37;5;15;11;580;54
03:00;0.8;17;4;15;1;310;18
04:00;0.5;21;2;15;2;280;24
05:00;0.5;18;3;15;5;260;26
06:00;0.5;16;3;15;1;290;18
07:00;0.5;31;4;15;7;400;40
08:00;0.5;32;3;15;7;370;43
09:00;0.5;29;2;15;7;400;40
10:00;0.5;25;3;15;5;400;32
11:00;0.5;28;5;15;7;450;40
12:00;0.5;22;4;15;7;;33
13:00;0.5;20;4;15;7;500;31
14:00;0.5;23;2;15;8;510;34
15:00;0.5;25;3;15;9;480;39
16:00;0.5;16;3;15;7;440;26
17:00;0.5;22;2;15;4;470;29
18:00;0.5;13;2;15;6;380;23
19:00;0.5;17;3;15;4;370;24
20:00;0.5;19;3;15;6;370;29
21:00;0.7;19;3;15;3;420;24
22:00;0.8;19;3;15;2;350;24
23:00;0.5;17;3;15;2;310;22
