CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.1;34;4;62;5;1010;43
01:00;12.8;39;4;88;19;1200;67
02:00;0.5;10;2;22;0;250;10
03:00;0.4;15;3;23;1;290;15
04:00;0.4;16;3;12;1;270;18
05:00;0.4;22;3;13;5;370;30
06:00;0.7;26;2;19;18;560;54
07:00;1;34;3;38;21;670;66
08:00;1;45;4;29;41;850;107
09:00;1.5;49;;41;37;770;105
10:00;1.9;48;4;45;25;710;87
11:00;1.1;41;3;40;17;630;67
12:00;;;;;;;
13:00;1.4;19;2;25;5;460;26
14:00;0.9;16;3;24;8;430;28
15:00;0.7;15;3;33;4;420;21
16:00;0.7;17;3;28;3;460;21
17:00;0.7;16;3;23;2;410;19
18:00;0.5;10;4;24;2;320;12
19:00;0.4;11;2;18;1;380;12
20:00;0.7;;4;22;;360;
21:00;0.7;35;3;29;7;650;45
22:00;1;40;3;18;8;710;53
23:00;1.5;22;4;22;1;610;23
