CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;11.6;60;13;199;143;43;1740;125
01:00;1.9;11;6;41;32;0;450;11
02:00;2.1;12;7;44;33;0;360;11
03:00;1.9;11;7;42;32;0;390;11
04:00;1.9;11;7;38;28;0;530;11
05:00;1.3;11;7;37;27;1;440;12
06:00;2;12;7;37;27;1;450;14
07:00;1.9;12;6;33;24;2;470;15
08:00;1.7;9;6;26;18;1;430;11
09:00;0.7;7;7;17;11;1;300;9
10:00;0.5;8;7;15;10;3;280;12
11:00;0.8;9;7;27;12;3;340;14
12:00;0.7;10;6;35;15;4;320;15
13:00;0.9;10;8;32;14;4;290;16
14:00;0.8;13;8;26;10;4;230;19
15:00;0.5;9;7;16;7;3;170;14
16:00;0.5;10;6;20;8;3;220;14
17:00;0.5;11;5;21;9;3;;15
18:00;0.8;14;5;29;13;1;270;15
19:00;1.7;38;4;62;24;12;470;56
20:00;3.8;76;10;139;67;31;910;123
21:00;5.3;67;10;125;73;36;900;121
22:00;7.8;64;8;179;114;74;1370;177
23:00;10.9;65;12;201;141;57;1690;152
